,DATE,DEBIT,CREDIT,BALANCE,YEAR,MONTH,CAT,ACCOUNT,STATEMENT,TYPE,CURRENCY,CREDIT_SGD,DEBIT_SGD,BALANCE_SGD,CREDIT_CHF,DEBIT_CHF,BALANCE_CHF,CREDIT_COP,DEBIT_COP,BALANCE_COP,CREDIT_USD,DEBIT_USD,BALANCE_USD
0,1/8/17,0.533333333,0,982.664,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.533333333,982.664,0,0.379466667,699.165436,0,1240.31008,2285265.121,0,0.392693333,723.5355032
1,1/8/17,0.502666667,0,982.664,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.502666667,982.664,0,0.357647333,699.165436,0,1168.99225,2285265.121,0,0.370113467,723.5355032
2,1/8/17,1,0,982.664,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1,982.664,0,0.7115,699.165436,0,2325.5814,2285265.121,0,0.7363,723.5355032
3,1/8/17,20,0,982.664,2017,Aug,Health,conto4,31-Aug-17,CASH,SGD,0,20,982.664,0,14.23,699.165436,0,46511.628,2285265.121,0,14.726,723.5355032
4,1/8/17,2.976666667,0,957.6513333,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,2.976666667,957.6513333,0,2.117898333,681.3689237,0,6922.480634,2227096.128,0,2.191719667,705.1186767
5,2/8/17,0.533333333,0,957.118,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.533333333,957.118,0,0.379466667,680.989457,0,1240.31008,2225855.818,0,0.392693333,704.7259834
6,3/8/17,1.658,0,955.46,2017,Aug,Health,conto4,31-Aug-17,CASH,SGD,0,1.658,955.46,0,1.179667,679.80979,0,3855.813961,2222000.004,0,1.2207854,703.505198
7,4/8/17,0.446666667,0,955.46,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,0.446666667,955.46,0,0.317803333,679.80979,0,1038.759692,2222000.004,0,0.328880667,703.505198
8,4/8/17,1.933333333,0,955.46,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,1.933333333,955.46,0,1.375566667,679.80979,0,4496.12404,2222000.004,0,1.423513333,703.505198
9,4/8/17,0.406666667,0,955.46,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,0.406666667,955.46,0,0.289343333,679.80979,0,945.736436,2222000.004,0,0.299428667,703.505198
10,4/8/17,6.666666667,0,946.0066667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,6.666666667,946.0066667,0,4.743333333,673.0837433,0,15503.876,2200015.508,0,4.908666667,696.5447087
11,5/8/17,0,0.933333333,946.0066667,2017,Aug,Unknown Deposit,conto4,31-Aug-17,CASH,SGD,0.933333333,0,946.0066667,0.664066667,0,673.0837433,2170.54264,0,2200015.508,0.687213333,0,696.5447087
12,5/8/17,66.44,0,946.0066667,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,66.44,946.0066667,0,47.27206,673.0837433,0,154511.6282,2200015.508,0,48.919772,696.5447087
13,5/8/17,4.666666667,0,946.0066667,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,4.666666667,946.0066667,0,3.320333333,673.0837433,0,10852.7132,2200015.508,0,3.436066667,696.5447087
14,5/8/17,2.916666667,0,946.0066667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,2.916666667,946.0066667,0,2.075208333,673.0837433,0,6782.94575,2200015.508,0,2.147541667,696.5447087
15,5/8/17,99.44,0,773.4766667,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,99.44,773.4766667,0,70.75156,550.3286483,0,231255.8144,1798782.949,0,73.217672,569.5108697
16,6/8/17,1.13,0,773.4766667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.13,773.4766667,0,0.803995,550.3286483,0,2627.906982,1798782.949,0,0.832019,569.5108697
17,6/8/17,1.843333333,0,773.4766667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.843333333,773.4766667,0,1.311531667,550.3286483,0,4286.821714,1798782.949,0,1.357246333,569.5108697
18,6/8/17,0.82,0,773.4766667,2017,Aug,Restaurant,conto4,31-Aug-17,CASH,SGD,0,0.82,773.4766667,0,0.58343,550.3286483,0,1906.976748,1798782.949,0,0.603766,569.5108697
19,6/8/17,0.933333333,0,773.4766667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,0.933333333,773.4766667,0,0.664066667,550.3286483,0,2170.54264,1798782.949,0,0.687213333,569.5108697
20,6/8/17,2.986666667,0,765.7633333,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,2.986666667,765.7633333,0,2.125013333,544.8406117,0,6945.736448,1780844.965,0,2.199082667,563.8315423
21,7/8/17,66.66666667,0,765.7633333,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,66.66666667,765.7633333,0,47.43333333,544.8406117,0,155038.76,1780844.965,0,49.08666667,563.8315423
22,7/8/17,0.44,0,765.7633333,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,0.44,765.7633333,0,0.31306,544.8406117,0,1023.255816,1780844.965,0,0.323972,563.8315423
23,7/8/17,7.098,0,765.7633333,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,7.098,765.7633333,0,5.050227,544.8406117,0,16506.97678,1780844.965,0,5.2262574,563.8315423
24,7/8/17,15.10666667,0,676.452,2017,Aug,Health,conto4,31-Aug-17,CASH,SGD,0,15.10666667,676.452,0,10.74839333,481.295598,0,35131.78302,1573144.189,0,11.12303867,498.0716076
25,8/8/17,1.266666667,0,676.452,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.266666667,676.452,0,0.901233333,481.295598,0,2945.73644,1573144.189,0,0.932646667,498.0716076
26,8/8/17,0.644,0,676.452,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.644,676.452,0,0.458206,481.295598,0,1497.674422,1573144.189,0,0.4741772,498.0716076
27,8/8/17,3.444,0,676.452,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,3.444,676.452,0,2.450406,481.295598,0,8009.302342,1573144.189,0,2.5358172,498.0716076
28,8/8/17,3.313333333,0,676.452,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,3.313333333,676.452,0,2.357436667,481.295598,0,7705.426372,1573144.189,0,2.439607333,498.0716076
29,8/8/17,1.37,0,666.414,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.37,666.414,0,0.974755,474.153561,0,3186.046518,1549800.003,0,1.008731,490.6806282
30,11/8/17,0.8,0,666.414,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.8,666.414,0,0.5692,474.153561,0,1860.46512,1549800.003,0,0.58904,490.6806282
31,11/8/17,1.866666667,0,666.414,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.866666667,666.414,0,1.328133333,474.153561,0,4341.08528,1549800.003,0,1.374426667,490.6806282
32,11/8/17,1.435333333,0,666.414,2017,Aug,Bills,conto4,31-Aug-17,CASH,SGD,0,1.435333333,666.414,0,1.021239667,474.153561,0,3337.984503,1549800.003,0,1.056835933,490.6806282
33,11/8/17,1.192666667,0,666.414,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.192666667,666.414,0,0.848582333,474.153561,0,2773.643416,1549800.003,0,0.878160467,490.6806282
34,11/8/17,5.952,0,655.1673333,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,5.952,655.1673333,0,4.234848,466.1515577,0,13841.86049,1523644.964,0,4.3824576,482.3997075
35,13/8/17,13.392,0,655.1673333,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,13.392,655.1673333,0,9.528408,466.1515577,0,31144.18611,1523644.964,0,9.8605296,482.3997075
36,13/8/17,10.606,0,655.1673333,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,10.606,655.1673333,0,7.546169,466.1515577,0,24665.11633,1523644.964,0,7.8091978,482.3997075
37,13/8/17,0.333333333,0,630.836,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,0.333333333,630.836,0,0.237166667,448.839814,0,775.1938,1467060.468,0,0.245433333,464.4845468
38,14/8/17,0,1.282666667,630.836,2017,Aug,Salary,conto4,31-Aug-17,CASH,SGD,1.282666667,0,630.836,0.912617333,0,448.839814,2982.945742,0,1467060.468,0.944427467,0,464.4845468
39,14/8/17,0,1.323333333,633.442,2017,Aug,Salary,conto4,31-Aug-17,CASH,SGD,1.323333333,0,633.442,0.941551667,0,450.693983,3077.519386,0,1473120.933,0.974370333,0,466.4033446
40,15/8/17,0.478666667,0,633.442,2017,Aug,Bills,conto4,31-Aug-17,CASH,SGD,0,0.478666667,633.442,0,0.340571333,450.693983,0,1113.178297,1473120.933,0,0.352442267,466.4033446
41,15/8/17,4.568666667,0,628.3946667,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,4.568666667,628.3946667,0,3.250606333,447.1028053,0,10624.80622,1461382.949,0,3.363909267,462.6869931
42,16/8/17,2.236666667,0,626.158,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,2.236666667,626.158,0,1.591388333,445.511417,0,5201.550398,1456181.398,0,1.646857667,461.0401354
43,17/8/17,3.810666667,0,626.158,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,3.810666667,626.158,0,2.711289333,445.511417,0,8862.015522,1456181.398,0,2.805793867,461.0401354
44,17/8/17,1.923333333,0,620.424,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.923333333,620.424,0,1.368451667,441.431676,0,4472.868226,1442846.515,0,1.416150333,456.8181912
45,18/8/17,1.092666667,0,620.424,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,1.092666667,620.424,0,0.777432333,441.431676,0,2541.085276,1442846.515,0,0.804530467,456.8181912
46,18/8/17,66.66666667,0,620.424,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,66.66666667,620.424,0,47.43333333,441.431676,0,155038.76,1442846.515,0,49.08666667,456.8181912
47,18/8/17,0,658.0553333,1210.72,2017,Aug,Salary,conto4,31-Aug-17,CASH,SGD,658.0553333,0,1210.72,468.2063697,0,861.42728,1530361.243,0,2815627.913,484.5261419,0,891.453136
48,19/8/17,15.858,0,1210.72,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,15.858,1210.72,0,11.282967,861.42728,0,36879.06984,2815627.913,0,11.6762454,891.453136
49,19/8/17,0.333333333,0,1210.72,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,0.333333333,1210.72,0,0.237166667,861.42728,0,775.1938,2815627.913,0,0.245433333,891.453136
50,19/8/17,6.666666667,0,1187.862,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,6.666666667,1187.862,0,4.743333333,845.163813,0,15503.876,2762469.773,0,4.908666667,874.6227906
51,20/8/17,0.4,0,1187.862,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.4,1187.862,0,0.2846,845.163813,0,930.23256,2762469.773,0,0.29452,874.6227906
52,20/8/17,2.133333333,0,1185.328667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,2.133333333,1185.328667,0,1.517866667,843.3613463,0,4961.24032,2756578.3,0,1.570773333,872.7574973
53,21/8/17,10.7,0,1185.328667,2017,Aug,Health,conto4,31-Aug-17,CASH,SGD,0,10.7,1185.328667,0,7.61305,843.3613463,0,24883.72098,2756578.3,0,7.87841,872.7574973
54,21/8/17,1.213333333,0,1185.328667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,1.213333333,1185.328667,0,0.863286667,843.3613463,0,2821.705432,2756578.3,0,0.893377333,872.7574973
55,21/8/17,0.416,0,1185.328667,2017,Aug,Health,conto4,31-Aug-17,CASH,SGD,0,0.416,1185.328667,0,0.295984,843.3613463,0,967.4418624,2756578.3,0,0.3063008,872.7574973
56,21/8/17,2.566666667,0,1185.328667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,2.566666667,1185.328667,0,1.826183333,843.3613463,0,5968.99226,2756578.3,0,1.889836667,872.7574973
57,21/8/17,4.786666667,0,1185.328667,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,4.786666667,1185.328667,0,3.405713333,843.3613463,0,11131.78297,2756578.3,0,3.524422667,872.7574973
58,21/8/17,3.25,0,1162.396,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,3.25,1162.396,0,2.312375,827.044754,0,7558.13955,2703246.517,0,2.392975,855.8721748
59,22/8/17,3.326666667,0,1162.396,2017,Aug,Bills,conto4,31-Aug-17,CASH,SGD,0,3.326666667,1162.396,0,2.366923333,827.044754,0,7736.434124,2703246.517,0,2.449424667,855.8721748
60,22/8/17,0.548,0,1162.396,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.548,1162.396,0,0.389902,827.044754,0,1274.418607,2703246.517,0,0.4034924,855.8721748
61,22/8/17,1.33,0,1162.396,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,1.33,1162.396,0,0.946295,827.044754,0,3093.023262,2703246.517,0,0.979279,855.8721748
62,22/8/17,1.626,0,1162.396,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,1.626,1162.396,0,1.156899,827.044754,0,3781.395356,2703246.517,0,1.1972238,855.8721748
63,22/8/17,6.180666667,0,1162.396,2017,Aug,Trips,conto4,31-Aug-17,CASH,SGD,0,6.180666667,1162.396,0,4.397544333,827.044754,0,14373.64344,2703246.517,0,4.550824867,855.8721748
64,22/8/17,3.333333333,0,1146.051333,2017,Aug,Public transport,conto4,31-Aug-17,CASH,SGD,0,3.333333333,1146.051333,0,2.371666667,815.4155237,0,7751.938,2665235.664,0,2.454333333,843.8375967
65,23/8/17,1.447333333,0,1146.051333,2017,Aug,Restaurant,conto4,31-Aug-17,CASH,SGD,0,1.447333333,1146.051333,0,1.029777667,815.4155237,0,3365.89148,2665235.664,0,1.065671533,843.8375967
66,23/8/17,3.426666667,0,1146.051333,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,3.426666667,1146.051333,0,2.438073333,815.4155237,0,7968.992264,2665235.664,0,2.523054667,843.8375967
67,23/8/17,0.4,0,1140.777333,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.4,1140.777333,0,0.2846,811.6630727,0,930.23256,2652970.548,0,0.29452,839.9543505
68,24/8/17,1.004666667,0,1140.777333,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.004666667,1140.777333,0,0.714820333,811.6630727,0,2336.434113,2652970.548,0,0.739736067,839.9543505
69,24/8/17,4.286666667,0,1135.486,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,4.286666667,1135.486,0,3.049963333,807.898289,0,9968.992268,2640665.122,0,3.156272667,836.0583418
70,26/8/17,2.688666667,0,1135.486,2017,Aug,Bills,conto4,31-Aug-17,CASH,SGD,0,2.688666667,1135.486,0,1.912986333,807.898289,0,6252.713191,2640665.122,0,1.979665267,836.0583418
71,26/8/17,0.933333333,0,1131.864,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.933333333,1131.864,0,0.664066667,805.321236,0,2170.54264,2632241.866,0,0.687213333,833.3914632
72,27/8/17,13.41666667,0,1131.864,2017,Aug,Restaurant,conto4,31-Aug-17,CASH,SGD,0,13.41666667,1131.864,0,9.545958333,805.321236,0,31201.55045,2632241.866,0,9.878691667,833.3914632
73,27/8/17,2.848666667,0,1131.864,2017,Aug,Restaurant,conto4,31-Aug-17,CASH,SGD,0,2.848666667,1131.864,0,2.026826333,805.321236,0,6624.806215,2632241.866,0,2.097473267,833.3914632
74,27/8/17,0.685333333,0,1131.864,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.685333333,1131.864,0,0.487614667,805.321236,0,1593.798453,2632241.866,0,0.504610933,833.3914632
75,27/8/17,1.013333333,0,1113.9,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,1.013333333,1113.9,0,0.720986667,792.53985,0,2356.589152,2590465.121,0,0.746117333,820.16457
76,28/8/17,0,7.666666667,1121.566667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,7.666666667,0,1121.566667,5.454833333,0,797.9946833,17829.4574,0,2608294.579,5.644966667,0,825.8095367
77,29/8/17,1.4,0,1121.566667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.4,1121.566667,0,0.9961,797.9946833,0,3255.81396,2608294.579,0,1.03082,825.8095367
78,29/8/17,1.034666667,0,1121.566667,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.034666667,1121.566667,0,0.736165333,797.9946833,0,2406.201555,2608294.579,0,0.761825067,825.8095367
79,29/8/17,3.080666667,0,1121.566667,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,3.080666667,1121.566667,0,2.191894333,797.9946833,0,7164.3411,2608294.579,0,2.268294867,825.8095367
80,29/8/17,0.723333333,0,1115.328,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,0.723333333,1115.328,0,0.514651667,793.555872,0,1682.170546,2593786.052,0,0.532590333,821.2160064
81,30/8/17,7.611333333,0,1115.328,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,7.611333333,1115.328,0,5.415463667,793.555872,0,17700.77523,2593786.052,0,5.604224733,821.2160064
82,30/8/17,2.652,0,1115.328,2017,Aug,Restaurant,conto4,31-Aug-17,CASH,SGD,0,2.652,1115.328,0,1.886898,793.555872,0,6167.441873,2593786.052,0,1.9526676,821.2160064
83,30/8/17,0.853333333,0,1115.328,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.853333333,1115.328,0,0.607146667,793.555872,0,1984.496128,2593786.052,0,0.628309333,821.2160064
84,30/8/17,0.893333333,0,1103.318,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.893333333,1103.318,0,0.635606667,785.010757,0,2077.519384,2565855.819,0,0.657761333,812.3730434
85,31/8/17,0.819333333,0,1103.318,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,0.819333333,1103.318,0,0.582955667,785.010757,0,1905.42636,2565855.819,0,0.603275133,812.3730434
86,31/8/17,1.956666667,0,1103.318,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.956666667,1103.318,0,1.392168333,785.010757,0,4550.387606,2565855.819,0,1.440693667,812.3730434
87,31/8/17,1.146666667,0,1103.318,2017,Aug,Taxi,conto4,31-Aug-17,CASH,SGD,0,1.146666667,1103.318,0,0.815853333,785.010757,0,2666.666672,2565855.819,0,0.844290667,812.3730434
88,31/8/17,0.72,0,1103.318,2017,Aug,Supermarket,conto4,31-Aug-17,CASH,SGD,0,0.72,1103.318,0,0.51228,785.010757,0,1674.418608,2565855.819,0,0.530136,812.3730434
89,31/8/17,0.573333333,0,1103.318,2017,Aug,Unknown Withdrawal,conto4,31-Aug-17,CASH,SGD,0,0.573333333,1103.318,0,0.407926667,785.010757,0,1333.333336,2565855.819,0,0.422145333,812.3730434
90,31/8/17,0,0.034,1098.136,2017,Aug,Interest Earned,conto4,31-Aug-17,CASH,SGD,0.034,0,1098.136,0.024191,0,781.323764,79.0697676,0,2553804.656,0.0250342,0,808.5575368
91,4/3/17,1333.333333,0,3952.976667,2017,Mar,Transfer_to_me,conto3,31-Mar-17,CASH,SGD,0,1333.333333,3952.976667,0,956.5333333,2835.865461,0,3100775.2,9192969.011,0,946.2666667,2805.42754
92,4/3/17,0,800,3419.643333,2017,Mar,Transfer_to_me,conto3,31-Mar-17,CASH,SGD,800,0,3419.643333,573.92,0,2453.252127,1860465.12,0,7952658.931,567.76,0,2426.920874
93,7/3/17,0,5.114666667,3424.758,2017,Mar,Interest Earned,conto3,31-Mar-17,CASH,SGD,5.114666667,0,3424.758,3.669261867,0,2456.921389,11894.57367,0,7964553.504,3.629878933,0,2430.550753
94,17/3/17,186.6666667,0,3424.758,2017,Mar,Apartment,conto3,31-Mar-17,CASH,SGD,0,186.6666667,3424.758,0,133.9146667,2456.921389,0,434108.528,7964553.504,0,132.4773333,2430.550753
95,17/3/17,0,881.6666667,4119.758,2017,Mar,Salary,conto3,31-Mar-17,CASH,SGD,881.6666667,0,4119.758,632.5076667,0,2955.514389,2050387.601,0,9580832.577,625.7188333,0,2923.792253
96,21/3/17,0,44.91933333,4164.677333,2017,Mar,Salary,conto3,31-Mar-17,CASH,SGD,44.91933333,0,4164.677333,32.22512973,0,2987.739519,104463.5661,0,9685296.143,31.87925087,0,2955.671503
97,26/3/17,6.149333333,0,4158.528,2017,Mar,Bills,conto3,31-Mar-17,CASH,SGD,0,6.149333333,4158.528,0,4.411531733,2983.327987,0,14300.77522,9670995.368,0,4.364181867,2951.307322
98,31/3/17,0,0.164,4158.692,2017,Mar,Interest Earned,conto3,31-Mar-17,CASH,SGD,0.164,0,4158.692,0.1176536,0,2983.445641,381.3953496,0,9671376.764,0.1163908,0,2951.423712
99,7/7/17,0,5.56,5349.567333,2017,Jul,Interest Earned,conto3,31-Jul-17,CASH,SGD,5.56,0,5349.567333,3.873096,0,3726.508604,12930.23258,0,12440854.29,4.023772,0,3871.481879
100,17/7/17,186.6666667,0,5162.900667,2017,Jul,Apartment,conto3,31-Jul-17,CASH,SGD,0,186.6666667,5162.900667,0,130.032,3596.476604,0,434108.528,12006745.76,0,135.0906667,3736.391212
101,19/7/17,0,881.6666667,6044.567333,2017,Jul,Salary,conto3,31-Jul-17,CASH,SGD,881.6666667,0,6044.567333,614.169,0,4210.645604,2050387.601,0,14057133.36,638.0621667,0,4374.453379
102,31/7/17,0,0.236,6044.803333,2017,Jul,Interest Earned,conto3,31-Jul-17,CASH,SGD,0.236,0,6044.803333,0.1643976,0,4210.810002,548.8372104,0,14057682.2,0.1707932,0,4374.624172
103,2/11/17,0,304.6286667,8427.010667,2017,Nov,Salary,conto3,30-Nov-17,CASH,SGD,304.6286667,0,8427.010667,224.2980873,0,6204.807954,708438.7611,0,19597699.26,223.7802185,0,6190.482036
104,7/11/17,0,5.745333333,8432.756,2017,Nov,Interest Earned,conto3,30-Nov-17,CASH,SGD,5.745333333,0,8432.756,4.230288933,0,6209.038243,13361.24034,0,19611060.5,4.220521867,0,6194.702558
105,17/11/17,186.6666667,0,8246.089333,2017,Nov,Apartment,conto3,30-Nov-17,CASH,SGD,0,186.6666667,8246.089333,0,137.4426667,6071.595576,0,434108.528,19176951.98,0,137.1253333,6057.577224
106,18/11/17,6.11,0,8239.979333,2017,Nov,Bills,conto3,30-Nov-17,CASH,SGD,0,6.11,8239.979333,0,4.498793,6067.096783,0,14209.30235,19162742.67,0,4.488406,6053.088818
107,20/11/17,0,881.6666667,9121.646,2017,Nov,Salary,conto3,30-Nov-17,CASH,SGD,881.6666667,0,9121.646,649.1711667,0,6716.26795,2050387.601,0,21213130.27,647.6723333,0,6700.761152
108,30/11/17,0,0.354666667,9122.000667,2017,Nov,Interest Earned,conto3,30-Nov-17,CASH,SGD,0.354666667,0,9122.000667,0.261141067,0,6716.529091,824.8062032,0,21213955.08,0.260538133,0,6701.02169
109,7/10/17,0,5.56,7431.134,2017,Oct,Interest Earned,conto3,31-Oct-17,CASH,SGD,5.56,0,7431.134,3.960388,0,5293.196748,12930.23258,0,17281707.01,4.080484,0,5453.709243
110,14/10/17,4.082,0,7427.052,2017,Oct,Bills,conto3,31-Oct-17,CASH,SGD,0,4.082,7427.052,0,2.9076086,5290.28914,0,9493.023275,17272213.99,0,2.9957798,5450.713463
111,17/10/17,186.6666667,0,7427.052,2017,Oct,Apartment,conto3,31-Oct-17,CASH,SGD,0,186.6666667,7427.052,0,132.9626667,5290.28914,0,434108.528,17272213.99,0,136.9946667,5450.713463
112,17/10/17,0,881.6666667,8122.052,2017,Oct,Salary,conto3,31-Oct-17,CASH,SGD,881.6666667,0,8122.052,628.0111667,0,5785.33764,2050387.601,0,18888493.06,647.0551667,0,5960.773963
113,31/10/17,0,0.33,8122.382,2017,Oct,Interest Earned,conto3,31-Oct-17,CASH,SGD,0.33,0,8122.382,0.235059,0,5785.572699,767.441862,0,18889260.5,0.242187,0,5961.01615
114,31/3/17,1.143333333,0,996.326,2017,Mar,Supermarket,conto4,30-Apr-17,CASH,SGD,0,1.143333333,996.326,0,0.820227333,714.7642724,0,2658.914734,2317037.214,0,0.811423667,707.0925622
115,31/3/17,1.02,0,994.1626667,2017,Mar,Supermarket,conto4,30-Apr-17,CASH,SGD,0,1.02,994.1626667,0,0.731748,713.2122971,0,2372.093028,2312006.206,0,0.723894,705.5572445
116,1/4/17,0.733333333,0,994.1626667,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,0.733333333,994.1626667,0,0.5258,712.814632,0,1705.42636,2312006.206,0,0.524773333,711.4228043
117,1/4/17,0.633333333,0,994.1626667,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,0.633333333,994.1626667,0,0.4541,712.814632,0,1472.86822,2312006.206,0,0.453213333,711.4228043
118,1/4/17,0.966666667,0,994.1626667,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,0.966666667,994.1626667,0,0.6931,712.814632,0,2248.06202,2312006.206,0,0.691746667,711.4228043
119,1/4/17,3.69,0,994.1626667,2017,Apr,Unknown Withdrawal,conto4,30-Apr-17,CASH,SGD,0,3.69,994.1626667,0,2.64573,712.814632,0,8581.395366,2312006.206,0,2.640564,711.4228043
120,1/4/17,167.3666667,0,994.1626667,2017,Apr,Trips,conto4,30-Apr-17,CASH,SGD,0,167.3666667,994.1626667,0,120.0019,712.814632,0,389224.807,2312006.206,0,119.7675867,711.4228043
121,1/4/17,1.133333333,0,819.6393333,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,1.133333333,819.6393333,0,0.8126,587.681402,0,2635.65892,1906137.988,0,0.811013333,586.5339069
122,2/4/17,2.888,0,819.6393333,2017,Apr,Trips,conto4,30-Apr-17,CASH,SGD,0,2.888,819.6393333,0,2.070696,587.681402,0,6716.279083,1906137.988,0,2.0666528,586.5339069
123,2/4/17,150.8333333,0,819.6393333,2017,Apr,Unknown Withdrawal,conto4,30-Apr-17,CASH,SGD,0,150.8333333,819.6393333,0,108.1475,587.681402,0,350775.1945,1906137.988,0,107.9363333,586.5339069
124,2/4/17,150.8333333,0,819.6393333,2017,Apr,Unknown Withdrawal,conto4,30-Apr-17,CASH,SGD,0,150.8333333,819.6393333,0,108.1475,587.681402,0,350775.1945,1906137.988,0,107.9363333,586.5339069
125,2/4/17,1.2,0,819.6393333,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,1.2,819.6393333,0,0.8604,587.681402,0,2790.69768,1906137.988,0,0.85872,586.5339069
126,2/4/17,44,0,469.8846667,2017,Apr,Unknown Withdrawal,conto4,30-Apr-17,CASH,SGD,0,44,469.8846667,0,31.548,336.907306,0,102325.5816,1092755.041,0,31.4864,336.2494675
127,3/4/17,1.293333333,0,469.8846667,2017,Apr,Restaurant,conto4,30-Apr-17,CASH,SGD,0,1.293333333,469.8846667,0,0.92732,336.907306,0,3007.751944,1092755.041,0,0.925509333,336.2494675
128,3/4/17,1.696666667,0,469.8846667,2017,Apr,Taxi,conto4,30-Apr-17,CASH,SGD,0,1.696666667,469.8846667,0,1.21651,336.907306,0,3945.736442,1092755.041,0,1.214134667,336.2494675
